,timestamp,action_type,item_id,cursor_time,source,user_answer,platform
4916,1557130465005,pause_audio,b959,2981.0,sprint,,mobile
4917,1557130465006,play_audio,b959,0.0,sprint,,mobile
4918,1557130467928,play_audio,b959,0.0,sprint,,mobile
4919,1557130467928,pause_audio,b959,2744.0,sprint,,mobile
4920,1557130471391,pause_audio,b959,3274.0,sprint,,mobile
4921,1557130471391,play_audio,b959,0.0,sprint,,mobile
4922,1557130474977,pause_audio,b959,3396.0,sprint,,mobile
4923,1557130474978,play_audio,b959,0.0,sprint,,mobile
4924,1557130478722,pause_audio,b959,3624.0,sprint,,mobile
4925,1557130507911,pause_audio,b959,3374.0,sprint,,mobile
4926,1557130507912,play_audio,b959,0.0,sprint,,mobile
4927,1557130511820,pause_audio,b959,3724.0,sprint,,mobile
4928,1557130511820,play_audio,b959,0.0,sprint,,mobile
4929,1557130515001,play_audio,b959,0.0,sprint,,mobile
4930,1557130515001,pause_audio,b959,2981.0,sprint,,mobile
4931,1557130518166,pause_audio,b959,2987.0,sprint,,mobile
4932,1557130518166,play_audio,b959,0.0,sprint,,mobile
4933,1557130521406,pause_audio,b959,3050.0,sprint,,mobile
4934,1557130521406,play_audio,b959,0.0,sprint,,mobile
4935,1557130524695,pause_audio,b959,3101.0,sprint,,mobile
4936,1557130524695,play_audio,b959,0.0,sprint,,mobile
4937,1557130528037,pause_audio,b959,3162.0,sprint,,mobile
4938,1557130528037,play_audio,b959,0.0,sprint,,mobile
4939,1557130530960,play_audio,b959,0.0,sprint,,mobile
4940,1557130530960,pause_audio,b959,2724.0,sprint,,mobile
4941,1557130534266,pause_audio,b959,3131.0,sprint,,mobile
4942,1557130534267,play_audio,b959,0.0,sprint,,mobile
4943,1557130537559,pause_audio,b959,3107.0,sprint,,mobile
4944,1557130537559,play_audio,b959,0.0,sprint,,mobile
4945,1557130540831,pause_audio,b959,3094.0,sprint,,mobile
4946,1557130540831,play_audio,b959,0.0,sprint,,mobile
4947,1557130542433,pause_audio,b959,1416.0,sprint,,mobile
4948,1557130542433,play_audio,b959,0.0,sprint,,mobile
4949,1557130545830,pause_audio,b959,3211.0,sprint,,mobile
4950,1557130545830,play_audio,b959,0.0,sprint,,mobile
4951,1557130549013,pause_audio,b959,3003.0,sprint,,mobile
4952,1557130549014,play_audio,b959,0.0,sprint,,mobile
4953,1557130552304,pause_audio,b959,3104.0,sprint,,mobile
4954,1557130552304,play_audio,b959,0.0,sprint,,mobile
4955,1557130555744,pause_audio,b959,3252.0,sprint,,mobile
4956,1557130555744,play_audio,b959,0.0,sprint,,mobile
4957,1557130559290,pause_audio,b959,3352.0,sprint,,mobile
4958,1557130559291,play_audio,b959,0.0,sprint,,mobile
4959,1557130562525,pause_audio,b959,3046.0,sprint,,mobile
4960,1557130562525,play_audio,b959,0.0,sprint,,mobile
4961,1557130566032,play_audio,b959,0.0,sprint,,mobile
4962,1557130566032,pause_audio,b959,3321.0,sprint,,mobile
4963,1557130569924,pause_audio,b959,3795.0,sprint,,mobile
4964,1557130618376,quit,e959,,sprint,,mobile
4965,1557130618445,enter,b470,,sprint,,mobile
4966,1557130619000,play_audio,b470,0.0,sprint,,mobile
4967,1557130628027,erase_choice,q470,,sprint,a,mobile
4968,1557130631450,respond,q470,,sprint,b,mobile
4969,1557130634596,pause_audio,b470,15936.0,sprint,,mobile
4970,1557130638241,submit,b470,,sprint,,mobile
4971,1557130638310,enter,e470,,sprint,,mobile
4972,1557130641925,play_audio,b470,0.0,sprint,,mobile
4973,1557130645032,pause_audio,b470,3032.0,sprint,,mobile
4974,1557130664321,pause_audio,b470,2871.0,sprint,,mobile
4975,1557130664321,play_audio,b470,0.0,sprint,,mobile
4976,1557130667132,pause_audio,b470,2620.0,sprint,,mobile
4977,1557130667132,play_audio,b470,0.0,sprint,,mobile
4978,1557130669984,pause_audio,b470,2675.0,sprint,,mobile
4979,1557130669984,play_audio,b470,0.0,sprint,,mobile
4980,1557130672930,pause_audio,b470,2759.0,sprint,,mobile
4981,1557130689826,pause_audio,b470,2543.0,sprint,,mobile
4982,1557130689826,play_audio,b470,0.0,sprint,,mobile
4983,1557130692783,pause_audio,b470,2775.0,sprint,,mobile
4984,1557130692783,play_audio,b470,0.0,sprint,,mobile
4985,1557130695795,pause_audio,b470,2835.0,sprint,,mobile
4986,1557130695795,play_audio,b470,0.0,sprint,,mobile
4987,1557130698883,pause_audio,b470,2903.0,sprint,,mobile
4988,1557130698883,play_audio,b470,0.0,sprint,,mobile
4989,1557130701773,pause_audio,b470,2707.0,sprint,,mobile
4990,1557130701773,play_audio,b470,0.0,sprint,,mobile
4991,1557130704679,pause_audio,b470,2718.0,sprint,,mobile
4992,1557130704680,play_audio,b470,0.0,sprint,,mobile
4993,1557130707364,pause_audio,b470,2500.0,sprint,,mobile
4994,1557130707364,play_audio,b470,0.0,sprint,,mobile
4995,1557130710204,pause_audio,b470,2660.0,sprint,,mobile
4996,1557130710205,play_audio,b470,0.0,sprint,,mobile
4997,1557130714474,pause_audio,b470,4167.0,sprint,,mobile
4998,1557130719844,quit,e470,,sprint,,mobile
4999,1557130719907,enter,b453,,sprint,,mobile
5000,1557130720326,play_audio,b453,0.0,sprint,,mobile
5001,1557130731791,respond,q453,,sprint,b,mobile
5002,1557130734733,pause_audio,b453,14791.0,sprint,,mobile
5003,1557130738274,submit,b453,,sprint,,mobile
5004,1557130738338,enter,e453,,sprint,,mobile
5005,1557130739751,play_audio,b453,0.0,sprint,,mobile
5006,1557130742610,pause_audio,b453,2702.0,sprint,,mobile
5007,1557130742610,play_audio,b453,0.0,sprint,,mobile
5008,1557130744735,pause_audio,b453,1934.0,sprint,,mobile
5009,1557130744735,play_audio,b453,0.0,sprint,,mobile
5010,1557130746754,play_audio,b453,0.0,sprint,,mobile
5011,1557130746754,pause_audio,b453,1824.0,sprint,,mobile
5012,1557130749369,pause_audio,b453,2509.0,sprint,,mobile
5013,1557130790753,pause_audio,b453,2564.0,sprint,,mobile
5014,1557130790753,play_audio,b453,0.0,sprint,,mobile
5015,1557130793474,pause_audio,b453,2536.0,sprint,,mobile
5016,1557130793474,play_audio,b453,0.0,sprint,,mobile
5017,1557130796251,pause_audio,b453,2574.0,sprint,,mobile
5018,1557130796252,play_audio,b453,0.0,sprint,,mobile
5019,1557130799036,pause_audio,b453,2605.0,sprint,,mobile
5020,1557130799036,play_audio,b453,0.0,sprint,,mobile
5021,1557130801592,pause_audio,b453,2449.0,sprint,,mobile
5022,1557130813264,pause_audio,b453,2247.0,sprint,,mobile
5023,1557130813264,play_audio,b453,0.0,sprint,,mobile
5024,1557130815802,pause_audio,b453,2346.0,sprint,,mobile
5025,1557130815802,play_audio,b453,0.0,sprint,,mobile
5026,1557130818375,pause_audio,b453,2384.0,sprint,,mobile
5027,1557130818376,play_audio,b453,0.0,sprint,,mobile
5028,1557130820663,pause_audio,b453,2108.0,sprint,,mobile
5029,1557130820663,play_audio,b453,0.0,sprint,,mobile
5030,1557130823067,play_audio,b453,0.0,sprint,,mobile
5031,1557130823067,pause_audio,b453,2216.0,sprint,,mobile
5032,1557130826156,pause_audio,b453,2902.0,sprint,,mobile
5033,1557130826157,play_audio,b453,0.0,sprint,,mobile
5034,1557130828561,pause_audio,b453,2224.0,sprint,,mobile
5035,1557130828561,play_audio,b453,0.0,sprint,,mobile
5036,1557130831032,pause_audio,b453,2299.0,sprint,,mobile
5037,1557130831032,play_audio,b453,0.0,sprint,,mobile
5038,1557130833671,pause_audio,b453,2440.0,sprint,,mobile
5039,1557130833671,play_audio,b453,0.0,sprint,,mobile
5040,1557130836063,pause_audio,b453,2213.0,sprint,,mobile
5041,1557130836064,play_audio,b453,0.0,sprint,,mobile
5042,1557130838748,pause_audio,b453,2491.0,sprint,,mobile
5043,1557130838748,play_audio,b453,0.0,sprint,,mobile
5044,1557130841855,pause_audio,b453,2924.0,sprint,,mobile
5045,1557130841855,play_audio,b453,0.0,sprint,,mobile
5046,1557130844847,pause_audio,b453,2809.0,sprint,,mobile
5047,1557130844847,play_audio,b453,0.0,sprint,,mobile
5048,1557130847299,pause_audio,b453,2269.0,sprint,,mobile
5049,1557130847299,play_audio,b453,0.0,sprint,,mobile
5050,1557130850631,pause_audio,b453,3232.0,sprint,,mobile
5051,1557130854752,quit,e453,,sprint,,mobile
5052,1557130854817,enter,b197,,sprint,,mobile
5053,1557130855232,play_audio,b197,0.0,sprint,,mobile
5054,1557130863757,respond,q197,,sprint,a,mobile
5055,1557130866646,erase_choice,q197,,sprint,b,mobile
5056,1557130871466,erase_choice,q197,,sprint,c,mobile
5057,1557130871659,pause_audio,b197,16774.0,sprint,,mobile
5058,1557130875546,submit,b197,,sprint,,mobile
5059,1557130875607,enter,e197,,sprint,,mobile
5060,1557130879314,play_audio,b197,0.0,sprint,,mobile
5061,1557130882122,pause_audio,b197,2679.0,sprint,,mobile
5062,1557130885411,pause_audio,b197,2162.0,sprint,,mobile
5063,1557130885411,play_audio,b197,0.0,sprint,,mobile
5064,1557130887750,pause_audio,b197,2146.0,sprint,,mobile
5065,1557130887750,play_audio,b197,0.0,sprint,,mobile
5066,1557130889871,pause_audio,b197,1942.0,sprint,,mobile
5067,1557130889871,play_audio,b197,0.0,sprint,,mobile
5068,1557130892009,pause_audio,b197,1967.0,sprint,,mobile
5069,1557130892009,play_audio,b197,0.0,sprint,,mobile
5070,1557130894447,pause_audio,b197,2349.0,sprint,,mobile
5071,1557130899874,pause_audio,b197,2452.0,sprint,,mobile
5072,1557130899874,play_audio,b197,0.0,sprint,,mobile
5073,1557130902563,pause_audio,b197,2496.0,sprint,,mobile
5074,1557130902563,play_audio,b197,0.0,sprint,,mobile
5075,1557130904955,pause_audio,b197,2202.0,sprint,,mobile
5076,1557130904955,play_audio,b197,0.0,sprint,,mobile
5077,1557130907523,pause_audio,b197,2372.0,sprint,,mobile
5078,1557130907523,play_audio,b197,0.0,sprint,,mobile
5079,1557130909869,play_audio,b197,0.0,sprint,,mobile
5080,1557130909869,pause_audio,b197,2160.0,sprint,,mobile
5081,1557130913772,pause_audio,b197,3815.0,sprint,,mobile
5082,1557130918181,quit,e197,,sprint,,mobile
5083,1557130918241,enter,b627,,sprint,,mobile
5084,1557130918578,play_audio,b627,0.0,sprint,,mobile
5085,1557130926439,erase_choice,q627,,sprint,a,mobile
5086,1557130929205,respond,q627,,sprint,b,mobile
5087,1557130932961,erase_choice,q627,,sprint,c,mobile
5088,1557130933210,pause_audio,b627,15033.0,sprint,,mobile
5089,1557130936864,submit,b627,,sprint,,mobile
5090,1557130936924,enter,e627,,sprint,,mobile
5091,1557130944669,quit,e627,,sprint,,mobile
5092,1557130944738,enter,b325,,sprint,,mobile
5093,1557130945150,play_audio,b325,0.0,sprint,,mobile
5094,1557130955298,erase_choice,q325,,sprint,a,mobile
5095,1557130957530,respond,q325,,sprint,b,mobile
5096,1557130961975,pause_audio,b325,17217.0,sprint,,mobile
5097,1557130962178,respond,q325,,sprint,c,mobile
5098,1557130969508,submit,b325,,sprint,,mobile
5099,1557130969568,enter,e325,,sprint,,mobile
5100,1557130978804,pause_audio,b325,3621.0,sprint,,mobile
5101,1557130978804,play_audio,b325,0.0,sprint,,mobile
5102,1557130980357,pause_audio,b325,1354.0,sprint,,mobile
5103,1557130980357,play_audio,b325,0.0,sprint,,mobile
5104,1557130982065,pause_audio,b325,1522.0,sprint,,mobile
5105,1557130982065,play_audio,b325,0.0,sprint,,mobile
5106,1557130983781,pause_audio,b325,1532.0,sprint,,mobile
5107,1557130983781,play_audio,b325,0.0,sprint,,mobile
5108,1557130986004,pause_audio,b325,2034.0,sprint,,mobile
5109,1557131008020,pause_audio,b325,883.0,sprint,,mobile
5110,1557131015984,pause_audio,b325,973.0,sprint,,mobile
5111,1557131043117,pause_audio,b325,2528.0,sprint,,mobile
5112,1557131061806,pause_audio,b325,3282.0,sprint,,mobile
5113,1557131061806,play_audio,b325,0.0,sprint,,mobile
5114,1557131066731,pause_audio,b325,4747.0,sprint,,mobile
5115,1557131066731,play_audio,b325,0.0,sprint,,mobile
5116,1557131070305,pause_audio,b325,3383.0,sprint,,mobile
5117,1557131070305,play_audio,b325,0.0,sprint,,mobile
5118,1557131073745,play_audio,b325,0.0,sprint,,mobile
5119,1557131073745,pause_audio,b325,3258.0,sprint,,mobile
5120,1557131077318,pause_audio,b325,3369.0,sprint,,mobile
5121,1557131077318,play_audio,b325,0.0,sprint,,mobile
5122,1557131081079,pause_audio,b325,3578.0,sprint,,mobile
5123,1557131081079,play_audio,b325,0.0,sprint,,mobile
5124,1557131084533,pause_audio,b325,3266.0,sprint,,mobile
5125,1557131084533,play_audio,b325,0.0,sprint,,mobile
5126,1557131088743,pause_audio,b325,4107.0,sprint,,mobile
5127,1557131098929,pause_audio,b325,3794.0,sprint,,mobile
5128,1557131098929,play_audio,b325,0.0,sprint,,mobile
5129,1557131106405,pause_audio,b325,7370.0,sprint,,mobile
5130,1557131111626,quit,e325,,sprint,,mobile
5131,1557131111690,enter,b337,,sprint,,mobile
5132,1557131112261,play_audio,b337,0.0,sprint,,mobile
5133,1557131123957,erase_choice,q337,,sprint,a,mobile
5134,1557131125716,erase_choice,q337,,sprint,b,mobile
5135,1557131129665,pause_audio,b337,17716.0,sprint,,mobile
5136,1557131129784,respond,q337,,sprint,b,mobile
5137,1557131130861,respond,q337,,sprint,c,mobile
5138,1557131131963,respond,q337,,sprint,b,mobile
5139,1557131136573,submit,b337,,sprint,,mobile
5140,1557131136636,enter,e337,,sprint,,mobile
5141,1557131146742,play_audio,b337,0.0,sprint,,mobile
5142,1557131148844,pause_audio,b337,2038.0,sprint,,mobile
5143,1557131151332,play_audio,b337,2038.0,sprint,,mobile
5144,1557131152893,pause_audio,b337,3546.0,sprint,,mobile
5145,1557131159904,pause_audio,b337,4147.0,sprint,,mobile
5146,1557131175697,pause_audio,b337,3394.0,sprint,,mobile
5147,1557131175697,play_audio,b337,0.0,sprint,,mobile
5148,1557131178710,pause_audio,b337,2912.0,sprint,,mobile
5149,1557131182244,quit,e337,,sprint,,mobile
5150,1557131182307,enter,b1013,,sprint,,mobile
5151,1557131182727,play_audio,b1013,0.0,sprint,,mobile
5152,1557131191181,respond,q1013,,sprint,a,mobile
5153,1557131193551,erase_choice,q1013,,sprint,b,mobile
5154,1557131198635,erase_choice,q1013,,sprint,c,mobile
5155,1557131199765,pause_audio,b1013,17404.0,sprint,,mobile
5156,1557131202902,submit,b1013,,sprint,,mobile
5157,1557131202957,enter,e1013,,sprint,,mobile
5158,1557131212495,quit,e1013,,sprint,,mobile
5159,1557131212554,enter,b985,,sprint,,mobile
5160,1557131212971,play_audio,b985,0.0,sprint,,mobile
5161,1557131223618,erase_choice,q985,,sprint,a,mobile
5162,1557131229039,pause_audio,b985,16436.0,sprint,,mobile
5163,1557131233964,erase_choice,q985,,sprint,c,mobile
5164,1557131238577,submit,b985,,sprint,,mobile
5165,1557131292012,enter,b985,,sprint,,mobile
5166,1557131311515,pause_audio,b985,3166.0,sprint,,mobile
5167,1557131311515,play_audio,b985,0.0,sprint,,mobile
5168,1557131314271,pause_audio,b985,2567.0,sprint,,mobile
5169,1557131314271,play_audio,b985,0.0,sprint,,mobile
5170,1557131317199,pause_audio,b985,2756.0,sprint,,mobile
5171,1557131317199,play_audio,b985,0.0,sprint,,mobile
5172,1557131320316,pause_audio,b985,2933.0,sprint,,mobile
5173,1557131320316,play_audio,b985,0.0,sprint,,mobile
5174,1557131323293,play_audio,b985,0.0,sprint,,mobile
5175,1557131323293,pause_audio,b985,2788.0,sprint,,mobile
5176,1557131326811,pause_audio,b985,3328.0,sprint,,mobile
5177,1557131326811,play_audio,b985,0.0,sprint,,mobile
5178,1557131330876,pause_audio,b985,3868.0,sprint,,mobile
5179,1557131330876,play_audio,b985,0.0,sprint,,mobile
5180,1557131331201,pause_audio,b985,277.0,sprint,,mobile
5181,1557131331201,play_audio,b985,0.0,sprint,,mobile
5182,1557131334643,pause_audio,b985,3258.0,sprint,,mobile
5183,1557131334643,play_audio,b985,0.0,sprint,,mobile
5184,1557131337866,play_audio,b985,0.0,sprint,,mobile
5185,1557131337866,pause_audio,b985,3040.0,sprint,,mobile
5186,1557131341205,pause_audio,b985,3156.0,sprint,,mobile
5187,1557131341205,play_audio,b985,0.0,sprint,,mobile
5188,1557131344417,pause_audio,b985,3026.0,sprint,,mobile
5189,1557131344417,play_audio,b985,0.0,sprint,,mobile
5190,1557131347868,pause_audio,b985,3258.0,sprint,,mobile
5191,1557131347869,play_audio,b985,0.0,sprint,,mobile
5192,1557131351250,pause_audio,b985,3284.0,sprint,,mobile
5193,1557131363373,submit,b985,,sprint,,mobile
5194,1557131363439,enter,b993,,sprint,,mobile
5195,1557131363782,play_audio,b993,0.0,sprint,,mobile
5196,1557131372906,respond,q993,,sprint,a,mobile
5197,1557131380117,pause_audio,b993,16718.0,sprint,,mobile
5198,1557131383222,submit,b993,,sprint,,mobile
5199,1557131383272,enter,e993,,sprint,,mobile
5200,1557131391857,quit,e993,,sprint,,mobile
5201,1557131429634,enter,b1719,,sprint,,mobile
5202,1557131461154,play_audio,b1719,0.0,sprint,,mobile
5203,1557131505191,respond,q2355,,sprint,b,mobile
5204,1557131505976,respond,q2355,,sprint,b,mobile
5205,1557131509698,respond,q2355,,sprint,b,mobile
5206,1557131511279,respond,q2355,,sprint,b,mobile
5207,1557131514895,pause_audio,b1719,55251.0,sprint,,mobile
5208,1557131518621,submit,b1719,,sprint,,mobile
5209,1557131518682,enter,e1719,,sprint,,mobile
5210,1557131544553,play_audio,b1719,0.0,sprint,,mobile
5211,1557131556085,pause_audio,b1719,11897.0,sprint,,mobile
5212,1557131608969,play_audio,b1719,11982.0,sprint,,mobile
5213,1557131610622,play_audio,b1719,8598.0,sprint,,mobile
5214,1557131610622,pause_audio,b1719,13598.0,sprint,,mobile
5215,1557131611123,pause_audio,b1719,9083.0,sprint,,mobile
5216,1557131611123,play_audio,b1719,4100.0,sprint,,mobile
5217,1557131617186,pause_audio,b1719,10064.0,sprint,,mobile
5218,1557131621864,quit,e1719,,sprint,,mobile
5219,1557131630897,enter,b1719,,sprint,,mobile
5220,1557131648048,play_audio,b1719,5064.0,sprint,,mobile
5221,1557131650320,pause_audio,b1719,7264.0,sprint,,mobile
5222,1557131650320,play_audio,b1719,4100.0,sprint,,mobile
5223,1557131659371,pause_audio,b1719,13056.0,sprint,,mobile
5224,1557131694430,play_audio,b1719,13056.0,sprint,,mobile
5225,1557131698358,pause_audio,b1719,16935.0,sprint,,mobile
5226,1557131720736,play_audio,b1719,17043.0,sprint,,mobile
5227,1557131736208,pause_audio,b1719,32575.0,sprint,,mobile
5228,1557131742861,submit,b1719,,sprint,,mobile
5229,1557131742921,enter,b1551,,sprint,,mobile
5230,1557131774492,play_audio,b1551,0.0,sprint,,mobile
5231,1557131791038,erase_choice,q1851,,sprint,b,mobile
5232,1557131825639,respond,q1851,,sprint,a,mobile
5233,1557131826342,pause_audio,b1551,53524.0,sprint,,mobile
5234,1557131832177,submit,b1551,,sprint,,mobile
5235,1557131832238,enter,e1551,,sprint,,mobile
5236,1557131843053,quit,e1551,,sprint,,mobile
5237,1557131882234,enter,b2850,,sprint,,mobile
5238,1557131915481,erase_choice,q4318,,sprint,c,mobile
5239,1557131917593,erase_choice,q4318,,sprint,d,mobile
5240,1557131931207,respond,q4318,,sprint,b,mobile
5241,1557131935544,respond,q4318,,sprint,a,mobile
5242,1557131941694,submit,b2850,,sprint,,mobile
5243,1557131941750,enter,e2850,,sprint,,mobile
5244,1557131948654,quit,e2850,,sprint,,mobile
5245,1557131949828,enter,l537,,adaptive_offer,,mobile
5246,1557131958674,play_video,l537,0.0,adaptive_offer,,mobile
5247,1557132017869,pause_video,l537,59132.0,adaptive_offer,,mobile
5248,1557132020965,quit,l537,,adaptive_offer,,mobile
5249,1557132051181,enter,l537,,adaptive_offer,,mobile
5250,1557132052711,play_video,l537,59132.0,adaptive_offer,,mobile
5251,1557132095270,pause_video,l537,98862.0,adaptive_offer,,mobile
5252,1557132095677,play_video,l537,95317.0,adaptive_offer,,mobile
5253,1557132096657,pause_video,l537,99867.0,adaptive_offer,,mobile
5254,1557132096993,play_video,l537,84519.0,adaptive_offer,,mobile
5255,1557132163796,pause_video,l537,150401.0,adaptive_offer,,mobile
5256,1557132163796,quit,l537,,adaptive_offer,,mobile
5257,1557132172948,enter,e2850,,sprint,,mobile
5258,1557132180560,quit,e2850,,sprint,,mobile
5259,1557132180624,enter,b4019,,sprint,,mobile
5260,1557132189773,respond,q5487,,sprint,c,mobile
5261,1557132202896,respond,q5487,,sprint,a,mobile
5262,1557132203857,respond,q5487,,sprint,b,mobile
5263,1557132205514,erase_choice,q5487,,sprint,c,mobile
5264,1557132209337,erase_choice,q5487,,sprint,d,mobile
5265,1557132209838,respond,q5487,,sprint,b,mobile
5266,1557132214186,submit,b4019,,sprint,,mobile
5267,1557132214246,enter,e4019,,sprint,,mobile
5268,1557132220883,quit,e4019,,sprint,,mobile
5269,1557132220938,enter,b3812,,sprint,,mobile
5270,1557132249596,erase_choice,q5280,,sprint,a,mobile
5271,1557132253693,respond,q5280,,sprint,c,mobile
5272,1557132255188,erase_choice,q5280,,sprint,b,mobile
5273,1557132257954,respond,q5280,,sprint,c,mobile
5274,1557132264414,submit,b3812,,sprint,,mobile
5275,1557132264470,enter,e3812,,sprint,,mobile
5276,1557132284229,quit,e3812,,sprint,,mobile
5277,1557194445625,enter,b1603,,sprint,,mobile
5278,1557194477560,play_audio,b1603,0.0,sprint,,mobile
5279,1557194523928,respond,q2007,,sprint,b,mobile
5280,1557194524845,pause_audio,b1603,48906.0,sprint,,mobile
5281,1557194528612,submit,b1603,,sprint,,mobile
5282,1557194528696,enter,e1603,,sprint,,mobile
5283,1557194536808,play_audio,b1603,0.0,sprint,,mobile
5284,1557194546330,pause_audio,b1603,10044.0,sprint,,mobile
5285,1557194562720,play_audio,b1603,5044.0,sprint,,mobile
5286,1557194572604,pause_audio,b1603,14970.0,sprint,,mobile
5287,1557194584446,play_audio,b1603,4970.0,sprint,,mobile
5288,1557194596725,pause_audio,b1603,17273.0,sprint,,mobile
5289,1557194608463,play_audio,b1603,17273.0,sprint,,mobile
5290,1557194611721,pause_audio,b1603,20585.0,sprint,,mobile
5291,1557194638928,play_audio,b1603,5585.0,sprint,,mobile
5292,1557194639629,pause_audio,b1603,6224.0,sprint,,mobile
5293,1557194639630,play_audio,b1603,4100.0,sprint,,mobile
5294,1557194656834,pause_audio,b1603,21210.0,sprint,,mobile
5295,1557194681844,play_audio,b1603,21210.0,sprint,,mobile
5296,1557194683586,pause_audio,b1603,23007.0,sprint,,mobile
5297,1557194707745,play_audio,b1603,23007.0,sprint,,mobile
5298,1557194710081,pause_audio,b1603,25397.0,sprint,,mobile
5299,1557194724479,play_audio,b1603,20397.0,sprint,,mobile
5300,1557194727067,pause_audio,b1603,22878.0,sprint,,mobile
5301,1557194727067,play_audio,b1603,17878.0,sprint,,mobile
5302,1557194736089,pause_audio,b1603,26907.0,sprint,,mobile
5303,1557194763867,play_audio,b1603,26907.0,sprint,,mobile
5304,1557194770795,pause_audio,b1603,33786.0,sprint,,mobile
5305,1557194770795,play_audio,b1603,28786.0,sprint,,mobile
5306,1557194772064,pause_audio,b1603,29921.0,sprint,,mobile
5307,1557194772064,play_audio,b1603,24921.0,sprint,,mobile
5308,1557194779791,play_audio,b1603,27549.0,sprint,,mobile
5309,1557194779791,pause_audio,b1603,32549.0,sprint,,mobile
5310,1557194786147,pause_audio,b1603,33754.0,sprint,,mobile
5311,1557194857039,pause_audio,b1603,33833.0,sprint,,mobile
5312,1557194878242,quit,e1603,,sprint,,mobile
5313,1557194878311,enter,b1441,,sprint,,mobile
5314,1557194910112,play_audio,b1441,0.0,sprint,,mobile
5315,1557194970804,respond,q1521,,sprint,d,mobile
5316,1557194972051,pause_audio,b1441,63912.0,sprint,,mobile
5317,1557194976924,submit,b1441,,sprint,,mobile
5318,1557194976974,enter,e1441,,sprint,,mobile
5319,1557195011693,play_audio,b1441,1906.0,sprint,,mobile
5320,1557195024068,pause_audio,b1441,14650.0,sprint,,mobile
5321,1557195024068,play_audio,b1441,9650.0,sprint,,mobile
5322,1557195024642,pause_audio,b1441,10221.0,sprint,,mobile
5323,1557195024642,play_audio,b1441,5221.0,sprint,,mobile
5324,1557195033708,pause_audio,b1441,14155.0,sprint,,mobile
5325,1557195033708,play_audio,b1441,9155.0,sprint,,mobile
5326,1557195038115,pause_audio,b1441,13480.0,sprint,,mobile
5327,1557195083856,play_audio,b1441,13480.0,sprint,,mobile
5328,1557195086439,pause_audio,b1441,16101.0,sprint,,mobile
5329,1557195096383,play_audio,b1441,11101.0,sprint,,mobile
5330,1557195105949,pause_audio,b1441,20673.0,sprint,,mobile
5331,1557195159748,play_audio,b1441,15673.0,sprint,,mobile
5332,1557195165360,pause_audio,b1441,21315.0,sprint,,mobile
5333,1557195172832,play_audio,b1441,16315.0,sprint,,mobile
5334,1557195184970,pause_audio,b1441,28426.0,sprint,,mobile
5335,1557195205101,play_audio,b1441,23426.0,sprint,,mobile
5336,1557195207468,pause_audio,b1441,25675.0,sprint,,mobile
5337,1557195207468,play_audio,b1441,20675.0,sprint,,mobile
5338,1557195218291,pause_audio,b1441,31526.0,sprint,,mobile
5339,1557195226412,play_audio,b1441,31526.0,sprint,,mobile
5340,1557195233346,pause_audio,b1441,38517.0,sprint,,mobile
5341,1557195271202,quit,e1441,,sprint,,mobile
5342,1557195311808,enter,e3812,,sprint,,mobile
5343,1557195319439,quit,e3812,,sprint,,mobile
5344,1557195319502,enter,b7065,,sprint,,mobile
5345,1557195341150,erase_choice,q9714,,sprint,a,mobile
5346,1557195342166,erase_choice,q9714,,sprint,b,mobile
5347,1557195344103,respond,q9714,,sprint,d,mobile
5348,1557195349047,submit,b7065,,sprint,,mobile
5349,1557195349102,enter,e7065,,sprint,,mobile
5350,1557195357047,quit,e7065,,sprint,,mobile
5351,1557195357112,enter,b3012,,sprint,,mobile
5352,1557195364505,respond,q4480,,sprint,c,mobile
5353,1557195368891,submit,b3012,,sprint,,mobile
5354,1557195368947,enter,e3012,,sprint,,mobile
5355,1557195376239,quit,e3012,,sprint,,mobile
5356,1557195376296,enter,b2864,,sprint,,mobile
5357,1557195394260,erase_choice,q4332,,sprint,b,mobile
5358,1557195395362,erase_choice,q4332,,sprint,c,mobile
5359,1557195396219,erase_choice,q4332,,sprint,d,mobile
5360,1557195399193,erase_choice,q4332,,sprint,d,mobile
5361,1557195402696,respond,q4332,,sprint,a,mobile
5362,1557195407211,submit,b2864,,sprint,,mobile
5363,1557195407266,enter,e2864,,sprint,,mobile
5364,1557195429202,quit,e2864,,sprint,,mobile
5365,1557195429259,enter,b2732,,sprint,,mobile
5366,1557195458697,erase_choice,q4200,,sprint,b,mobile
5367,1557195459752,erase_choice,q4200,,sprint,d,mobile
5368,1557195462793,respond,q4200,,sprint,c,mobile
5369,1557195468928,submit,b2732,,sprint,,mobile
5370,1557195468986,enter,e2732,,sprint,,mobile
5371,1557195500337,quit,e2732,,sprint,,mobile
5372,1557195500399,enter,b7022,,sprint,,mobile
5373,1557195520966,erase_choice,q9671,,sprint,d,mobile
5374,1557195521937,erase_choice,q9671,,sprint,c,mobile
5375,1557195523901,erase_choice,q9671,,sprint,b,mobile
5376,1557195529931,respond,q9671,,sprint,c,mobile
5377,1557195534172,submit,b7022,,sprint,,mobile
5378,1557195534228,enter,e7022,,sprint,,mobile
5379,1557195554327,quit,e7022,,sprint,,mobile
5380,1557195554391,enter,b4473,,sprint,,mobile
5381,1557195580855,respond,q5941,,sprint,b,mobile
5382,1557195585442,submit,b4473,,sprint,,mobile
5383,1557195585498,enter,e4473,,sprint,,mobile
